aX,aY,aZ
452.9,93.7,1077.5
374.8,109.3,827.6
140.5,-15.6,1233.7
-281.1,62.5,796.4
-359.2,-93.7,1046.3
-171.8,-140.5,827.6
-46.8,0.0,858.9
437.2,-62.5,718.3
406.0,62.5,937.0
327.9,-124.9,952.6
-15.6,62.5,1093.1
-265.5,-124.9,952.6
-468.5,15.6,1202.4
-78.1,-62.5,1108.7
109.3,187.4,952.6
406.0,78.1,1061.9
374.8,109.3,921.3
140.5,-46.8,1233.7
-265.5,-31.2,827.6
-374.8,-109.3,812.0
-156.2,-156.2,952.6
-31.2,-15.6,858.9
421.6,15.6,1046.3
390.4,46.8,1015.0
312.3,-62.5,1202.4
-203.0,62.5,1108.7
-296.7,-93.7,1108.7
-327.9,15.6,1186.8
-62.5,-31.2,858.9
281.1,93.7,671.5
421.6,31.2,827.6
374.8,31.2,858.9
140.5,0.0,937.0
-281.1,-31.2,843.3
-374.8,-109.3,843.3
-171.8,-171.8,890.1
-15.6,0.0,827.6
468.5,-62.5,1030.7
437.2,62.5,890.1
312.3,-124.9,1249.3
-203.0,46.8,1155.6
-296.7,-124.9,1264.9
-327.9,-15.6,1140.0
-62.5,-46.8,780.8
281.1,93.7,734.0
437.2,46.8,780.8
374.8,46.8,843.3
124.9,-15.6,905.7
-296.7,-46.8,874.5
-374.8,-46.8,858.9
-140.5,-156.2,952.6
-46.8,-15.6,1124.4
452.9,15.6,1046.3
406.0,156.2,1061.9
171.8,-62.5,1280.5
-281.1,78.1,1202.4
-296.7,-93.7,1108.7
-296.7,-93.7,812.0
-46.8,-78.1,687.1
296.7,-46.8,702.7
421.6,31.2,796.4
374.8,-93.7,749.6
62.5,-15.6,1061.9
-281.1,-156.2,858.9
-468.5,-46.8,1171.2
-62.5,-46.8,1108.7
62.5,109.3,999.4
437.2,15.6,1108.7
390.4,156.2,999.4
156.2,-31.2,1249.3
-281.1,62.5,921.3
-359.2,-93.7,1093.1
-281.1,-93.7,765.2
-46.8,-15.6,749.6
390.4,-31.2,749.6
437.2,31.2,827.6
312.3,-93.7,796.4
15.6,31.2,1030.7
-234.2,-140.5,858.9
-452.9,-31.2,1124.4
-78.1,-46.8,1186.8
46.8,124.9,1077.5
421.6,31.2,1108.7
359.2,156.2,999.4
124.9,-31.2,1280.5
-296.7,0.0,983.8
-327.9,-93.7,1077.5
-187.4,-93.7,812.0
-62.5,0.0,749.6
327.9,-46.8,718.3
421.6,15.6,858.9
374.8,-109.3,812.0
46.8,0.0,1046.3
-296.7,-156.2,827.6
-468.5,-62.5,1140.0
-109.3,-124.9,1186.8
31.2,124.9,1061.9
452.9,46.8,1108.7
343.6,140.5,921.3
124.9,-31.2,1202.4
-281.1,0.0,905.7
-374.8,-93.7,1030.7
-203.0,-93.7,812.0
-46.8,15.6,812.0
437.2,-46.8,734.0
406.0,46.8,812.0
327.9,-109.3,843.3
31.2,15.6,968.2
-234.2,-171.8,921.3
-468.5,-31.2,1171.2
-78.1,-31.2,1171.2
62.5,156.2,1046.3
452.9,31.2,1046.3
374.8,156.2,999.4
124.9,-31.2,1233.7
-296.7,-15.6,905.7
-374.8,-93.7,827.6
-203.0,-109.3,780.8
-46.8,15.6,780.8
421.6,-46.8,999.4
421.6,62.5,843.3
359.2,-124.9,1155.6
-156.2,46.8,1030.7
-234.2,-78.1,1311.7
-484.1,31.2,1140.0
-78.1,-62.5,921.3
249.9,93.7,1015.0
437.2,46.8,827.6
374.8,78.1,968.2
156.2,-31.2,952.6
-296.7,-31.2,890.1
-359.2,-93.7,843.3
-140.5,-124.9,890.1
-62.5,15.6,796.4
406.0,-46.8,952.6
421.6,31.2,858.9
327.9,-124.9,1186.8
-156.2,31.2,1233.7
-281.1,-93.7,1264.9
-484.1,-15.6,1124.4
-62.5,-15.6,874.5
281.1,109.3,780.8
437.2,15.6,890.1
421.6,78.1,937.0
140.5,15.6,999.4
-265.5,-15.6,874.5
-359.2,-78.1,937.0
-171.8,-124.9,874.5
-31.2,0.0,1108.7
421.6,-62.5,968.2
421.6,46.8,890.1
327.9,-124.9,1280.5
-171.8,46.8,1093.1
-312.3,-93.7,1264.9
-359.2,15.6,1171.2
-46.8,-15.6,905.7
265.5,93.7,983.8
437.2,0.0,827.6
374.8,46.8,843.3
124.9,-46.8,1186.8
-281.1,-31.2,827.6
-374.8,-109.3,843.3
-171.8,-140.5,890.1
-31.2,31.2,1046.3
437.2,0.0,1015.0
452.9,46.8,890.1
312.3,-124.9,1249.3
-187.4,62.5,1108.7
-312.3,-93.7,1233.7
-343.6,15.6,1186.8
-46.8,-46.8,874.5
265.5,93.7,983.8
421.6,31.2,812.0
421.6,31.2,874.5
140.5,-15.6,890.1
-296.7,-31.2,858.9
-374.8,-109.3,843.3
-156.2,-140.5,890.1
-46.8,0.0,1108.7
437.2,15.6,999.4
390.4,46.8,874.5
296.7,-124.9,1186.8
-187.4,78.1,1218.0
-281.1,-93.7,1249.3
-468.5,0.0,1140.0
-46.8,-62.5,905.7
109.3,109.3,937.0
421.6,78.1,780.8
390.4,46.8,843.3
140.5,-31.2,874.5
-281.1,-31.2,874.5
-390.4,-109.3,905.7
-171.8,-171.8,905.7
-31.2,15.6,827.6
437.2,15.6,1046.3
390.4,46.8,890.1
312.3,-78.1,1233.7
-171.8,31.2,1140.0
-296.7,-109.3,1233.7
-327.9,-15.6,1140.0
-62.5,-46.8,858.9
265.5,93.7,687.1
421.6,31.2,780.8
359.2,15.6,812.0
124.9,-15.6,937.0
-327.9,-62.5,827.6
-390.4,-62.5,858.9
-140.5,-156.2,937.0
-46.8,0.0,1077.5
437.2,31.2,1124.4
421.6,46.8,999.4
281.1,-46.8,1171.2
-234.2,46.8,1140.0
-327.9,-109.3,1249.3
-327.9,0.0,1124.4
-62.5,-46.8,812.0
312.3,93.7,999.4
437.2,78.1,905.7
374.8,31.2,858.9
140.5,-31.2,937.0
-265.5,-46.8,796.4
-406.0,-78.1,858.9
-140.5,-171.8,890.1
-15.6,0.0,874.5
452.9,-93.7,999.4
406.0,62.5,937.0
327.9,-109.3,1343.0
-249.9,78.1,1077.5
-265.5,-124.9,1327.4
-468.5,-15.6,1108.7
-46.8,-46.8,827.6
265.5,93.7,890.1
421.6,31.2,796.4
390.4,15.6,827.6
140.5,-15.6,905.7
-281.1,-62.5,796.4
-374.8,-93.7,812.0
-156.2,-187.4,999.4
-31.2,-31.2,858.9
437.2,46.8,1061.9
390.4,46.8,1046.3
296.7,-78.1,1233.7
-234.2,62.5,1108.7
-312.3,-93.7,1061.9
-281.1,0.0,1171.2
-46.8,-46.8,827.6
312.3,78.1,905.7
437.2,93.7,827.6
359.2,0.0,890.1
140.5,-31.2,1186.8
-265.5,-62.5,890.1
-390.4,-109.3,843.3
-140.5,-187.4,1015.0
0.0,0.0,1108.7
468.5,-93.7,1030.7
374.8,62.5,937.0
249.9,-109.3,1264.9
-234.2,78.1,1171.2
-281.1,-93.7,1264.9
-452.9,0.0,1061.9
-15.6,-31.2,780.8
156.2,78.1,858.9
406.0,93.7,968.2
374.8,15.6,843.3
124.9,-46.8,1171.2
-265.5,-93.7,812.0
-406.0,-140.5,890.1
-93.7,-187.4,1015.0
-15.6,-15.6,874.5
452.9,46.8,1108.7
374.8,78.1,968.2
265.5,-78.1,1296.1
-234.2,62.5,1171.2
-281.1,-124.9,1311.7
-281.1,-15.6,1046.3
-62.5,-78.1,827.6
312.3,62.5,718.3
421.6,46.8,749.6
343.6,-15.6,843.3
124.9,0.0,937.0
-265.5,-93.7,858.9
-406.0,-62.5,858.9
-93.7,-203.0,1015.0
31.2,-15.6,937.0
468.5,-62.5,1155.6
406.0,93.7,1061.9
265.5,-46.8,1249.3
-249.9,78.1,1124.4
-265.5,-109.3,1218.0
-249.9,-15.6,1046.3
-31.2,-93.7,780.8
312.3,-78.1,718.3
452.9,46.8,765.2
359.2,0.0,890.1
124.9,-31.2,983.8
-281.1,-109.3,937.0
-499.7,-46.8,905.7
-93.7,-62.5,1046.3
0.0,-31.2,1046.3
468.5,62.5,1077.5
374.8,109.3,983.8
171.8,-78.1,1280.5
-249.9,78.1,1186.8
-281.1,-124.9,1046.3
-249.9,-15.6,812.0
-31.2,-109.3,749.6
327.9,-46.8,796.4
406.0,31.2,843.3
359.2,-140.5,890.1
-31.2,-31.2,1093.1
-265.5,-140.5,937.0
-484.1,0.0,1202.4
-109.3,-46.8,1124.4
93.7,171.8,1030.7
468.5,46.8,1093.1
343.6,109.3,905.7
171.8,-15.6,1233.7
-281.1,-15.6,905.7
-359.2,-109.3,905.7
-171.8,-140.5,796.4
15.6,15.6,843.3
437.2,-62.5,1015.0
421.6,46.8,874.5
312.3,-109.3,1186.8
-171.8,62.5,1186.8
-281.1,-93.7,1264.9
-468.5,15.6,1093.1
-46.8,-62.5,827.6
296.7,93.7,968.2
437.2,78.1,874.5
390.4,46.8,858.9
140.5,-31.2,1233.7
-281.1,-31.2,858.9
-390.4,-93.7,874.5
-156.2,-140.5,983.8
-31.2,15.6,796.4
406.0,-46.8,1015.0
437.2,31.2,1030.7
312.3,-46.8,1249.3
-203.0,46.8,1202.4
-265.5,-78.1,1124.4
-343.6,0.0,1140.0
-46.8,-62.5,843.3
249.9,93.7,937.0
437.2,78.1,812.0
374.8,31.2,827.6
124.9,-46.8,921.3
-265.5,-46.8,827.6
-390.4,-109.3,843.3
-171.8,-140.5,905.7
0.0,-15.6,1046.3
452.9,0.0,937.0
390.4,31.2,905.7
296.7,-140.5,890.1
0.0,62.5,1061.9
-249.9,-124.9,999.4
-484.1,15.6,1171.2
-78.1,-62.5,1108.7
109.3,140.5,968.2
452.9,93.7,1030.7
374.8,124.9,812.0
124.9,-31.2,1124.4
-265.5,-46.8,874.5
-390.4,-109.3,874.5
-156.2,-156.2,749.6
-31.2,15.6,843.3
437.2,-62.5,1046.3
406.0,62.5,905.7
312.3,-124.9,1218.0
-187.4,62.5,1171.2
-281.1,-78.1,1296.1
-359.2,-15.6,1124.4
-46.8,-46.8,827.6
265.5,78.1,734.0
437.2,31.2,796.4
359.2,46.8,905.7
140.5,-15.6,890.1
-265.5,-31.2,874.5
-374.8,-78.1,827.6
-156.2,-140.5,952.6
-31.2,0.0,1046.3
452.9,0.0,1030.7
452.9,78.1,921.3
312.3,-124.9,1202.4
-203.0,62.5,1155.6
-312.3,-109.3,1264.9
-343.6,0.0,1140.0
-46.8,-62.5,874.5
296.7,93.7,937.0
421.6,78.1,796.4
359.2,31.2,843.3
109.3,-31.2,1140.0
-265.5,-46.8,843.3
-390.4,-78.1,812.0
-171.8,-156.2,921.3
-15.6,0.0,874.5
421.6,-62.5,1015.0
421.6,46.8,890.1
312.3,-140.5,1202.4
-203.0,46.8,1155.6
-281.1,-78.1,1264.9
-468.5,0.0,1108.7
-78.1,-78.1,812.0
109.3,109.3,937.0
437.2,93.7,749.6
390.4,31.2,874.5
93.7,-46.8,1155.6
-265.5,-31.2,843.3
-359.2,-93.7,827.6
-140.5,-156.2,812.0
-31.2,0.0,827.6
468.5,-46.8,765.2
406.0,46.8,890.1
312.3,-140.5,1015.0
-203.0,62.5,1061.9
-249.9,-109.3,1233.7
-468.5,-15.6,1140.0
-62.5,-62.5,843.3
296.7,78.1,921.3
437.2,93.7,843.3
390.4,15.6,827.6
124.9,-31.2,905.7
-265.5,-46.8,827.6
-374.8,-124.9,937.0
-140.5,-156.2,937.0
-31.2,0.0,843.3
437.2,-62.5,999.4
421.6,46.8,999.4
312.3,-124.9,1327.4
-234.2,46.8,1108.7
-265.5,-109.3,1249.3
-468.5,-15.6,1077.5
-46.8,-46.8,843.3
312.3,62.5,749.6
421.6,31.2,765.2
359.2,15.6,812.0
124.9,-31.2,905.7
-281.1,-78.1,796.4
-390.4,-62.5,890.1
-140.5,-156.2,968.2
0.0,-31.2,1061.9
437.2,31.2,1015.0
390.4,62.5,905.7
296.7,-109.3,1233.7
-234.2,62.5,1186.8
-281.1,-109.3,1280.5
-296.7,0.0,1155.6
-62.5,-78.1,827.6
327.9,93.7,921.3
437.2,93.7,858.9
359.2,31.2,843.3
124.9,-31.2,937.0
-281.1,-46.8,812.0
-390.4,-46.8,843.3
-124.9,-171.8,968.2
-46.8,-15.6,843.3
452.9,46.8,1030.7
390.4,78.1,1046.3
296.7,-62.5,1264.9
-218.6,62.5,1202.4
-281.1,-93.7,1264.9
-296.7,0.0,1124.4
-62.5,-46.8,827.6
281.1,78.1,890.1
421.6,93.7,780.8
390.4,15.6,812.0
109.3,-46.8,874.5
-265.5,-46.8,874.5
-390.4,-124.9,843.3
-156.2,-171.8,952.6
15.6,-15.6,1108.7
452.9,31.2,1093.1
374.8,62.5,1046.3
296.7,-62.5,1327.4
-203.0,93.7,1218.0
-265.5,-109.3,1140.0
-281.1,0.0,796.4
-62.5,-62.5,812.0
296.7,93.7,921.3
421.6,31.2,812.0
374.8,31.2,874.5
124.9,-31.2,905.7
-296.7,-78.1,812.0
-406.0,-46.8,874.5
-140.5,-171.8,1015.0
0.0,0.0,1108.7
421.6,-93.7,983.8
406.0,62.5,999.4
296.7,-140.5,1249.3
-203.0,62.5,1202.4
-249.9,-93.7,1280.5
-452.9,-31.2,1093.1
-46.8,-46.8,827.6
312.3,78.1,890.1
421.6,78.1,749.6
390.4,15.6,843.3
124.9,-46.8,937.0
-265.5,-62.5,843.3
-390.4,-109.3,905.7
-156.2,-187.4,983.8
-15.6,0.0,890.1
468.5,-78.1,1015.0
359.2,78.1,921.3
281.1,-124.9,1202.4
-218.6,78.1,1186.8
-296.7,-109.3,1249.3
-296.7,0.0,1124.4
-78.1,-46.8,812.0
312.3,62.5,890.1
421.6,93.7,780.8
390.4,46.8,796.4
124.9,-46.8,874.5
-265.5,-62.5,843.3
-390.4,-124.9,937.0
-124.9,-171.8,921.3
-31.2,-15.6,890.1
452.9,31.2,1030.7
374.8,78.1,1030.7
281.1,-93.7,1218.0
-234.2,78.1,1108.7
-296.7,-93.7,1030.7
-281.1,-15.6,1202.4
-46.8,-78.1,827.6
327.9,62.5,687.1
421.6,62.5,780.8
374.8,0.0,858.9
124.9,-31.2,890.1
-296.7,-78.1,812.0
-390.4,-46.8,874.5
-124.9,-171.8,968.2
15.6,-46.8,1061.9
437.2,62.5,1124.4
390.4,62.5,1046.3
156.2,-78.1,1296.1
-249.9,78.1,1171.2
-265.5,-124.9,1108.7
-249.9,0.0,890.1
-62.5,-93.7,843.3
296.7,78.1,858.9
421.6,31.2,765.2
343.6,0.0,827.6
78.1,-31.2,1093.1
-249.9,-62.5,890.1
-406.0,-109.3,874.5
-109.3,-203.0,952.6
15.6,-15.6,1015.0
452.9,15.6,1061.9
406.0,93.7,952.6
265.5,-46.8,1296.1
-234.2,78.1,1186.8
-265.5,-93.7,1264.9
-468.5,-15.6,1108.7
-62.5,-93.7,843.3
312.3,78.1,718.3
421.6,46.8,765.2
327.9,-15.6,812.0
124.9,0.0,921.3
-265.5,-78.1,858.9
-390.4,-124.9,858.9
-124.9,-171.8,1046.3
0.0,-15.6,1124.4
468.5,31.2,1077.5
390.4,109.3,983.8
265.5,-78.1,1264.9
-249.9,78.1,1140.0
-312.3,-124.9,1233.7
-281.1,0.0,1061.9
-62.5,-93.7,796.4
296.7,62.5,843.3
421.6,46.8,796.4
343.6,0.0,843.3
109.3,-15.6,1077.5
-265.5,-78.1,796.4
-406.0,-109.3,890.1
-109.3,-171.8,999.4
31.2,-31.2,1046.3
452.9,62.5,1077.5
390.4,93.7,1030.7
171.8,-62.5,1280.5
-249.9,62.5,1140.0
-281.1,-109.3,1077.5
-234.2,-15.6,796.4
-31.2,-93.7,796.4
327.9,46.8,702.7
406.0,46.8,780.8
343.6,0.0,843.3
124.9,-31.2,952.6
-327.9,-78.1,874.5
-406.0,-46.8,921.3
-93.7,-187.4,968.2
0.0,-15.6,968.2
452.9,-62.5,1140.0
390.4,124.9,999.4
249.9,-78.1,1280.5
-249.9,78.1,1124.4
-265.5,-124.9,1186.8
-218.6,-15.6,1046.3
-62.5,-93.7,812.0
296.7,46.8,734.0
421.6,46.8,812.0
374.8,15.6,843.3
124.9,0.0,905.7
-265.5,-109.3,796.4
-390.4,-46.8,937.0
-93.7,-187.4,1061.9
-15.6,-15.6,968.2
452.9,62.5,1124.4
374.8,109.3,999.4
249.9,-62.5,1296.1
-265.5,78.1,1218.0
-249.9,-109.3,968.2
-234.2,-31.2,1015.0
-46.8,-109.3,780.8
327.9,-62.5,780.8
374.8,62.5,780.8
343.6,-140.5,874.5
-15.6,-15.6,1061.9
-218.6,-140.5,905.7
-484.1,15.6,1202.4
-78.1,-31.2,1155.6
124.9,187.4,1108.7
437.2,93.7,1046.3
390.4,124.9,812.0
140.5,0.0,1202.4
-296.7,46.8,827.6
-374.8,-93.7,952.6
-234.2,-140.5,843.3
-46.8,-109.3,843.3
406.0,-78.1,765.2
406.0,62.5,890.1
327.9,-140.5,999.4
-15.6,62.5,1155.6
-249.9,-140.5,1233.7
-499.7,15.6,1171.2
-62.5,-93.7,1093.1
124.9,93.7,937.0
390.4,78.1,1030.7
390.4,31.2,952.6
109.3,-15.6,1171.2
-265.5,-31.2,827.6
-374.8,-109.3,858.9
-187.4,-156.2,968.2
-31.2,-15.6,812.0
437.2,15.6,1030.7
406.0,31.2,1061.9
296.7,-78.1,1218.0
-234.2,46.8,1124.4
-281.1,-93.7,1061.9
-281.1,0.0,1218.0
-46.8,-78.1,827.6
296.7,93.7,952.6
421.6,78.1,905.7
374.8,31.2,858.9
124.9,-46.8,952.6
-265.5,-62.5,827.6
-390.4,-62.5,858.9
-156.2,-171.8,937.0
0.0,0.0,952.6
343.6,-78.1,749.6
406.0,78.1,1015.0
281.1,-140.5,1015.0
-15.6,78.1,1124.4
-281.1,-124.9,1311.7
-484.1,31.2,1077.5
-78.1,-62.5,1015.0
124.9,78.1,874.5
421.6,93.7,1015.0
374.8,31.2,890.1
140.5,-31.2,1140.0
-281.1,-46.8,858.9
-390.4,-124.9,827.6
-140.5,-171.8,952.6
-31.2,0.0,874.5
452.9,-62.5,1061.9
390.4,62.5,890.1
265.5,-124.9,1233.7
-218.6,78.1,1155.6
-265.5,-109.3,1249.3
-281.1,0.0,1124.4
-46.8,-62.5,734.0
343.6,78.1,890.1
421.6,93.7,843.3
390.4,0.0,843.3
109.3,-31.2,1155.6
-265.5,-78.1,827.6
-437.2,-124.9,890.1
-78.1,-187.4,1015.0
-31.2,-15.6,874.5
452.9,46.8,1077.5
374.8,62.5,952.6
265.5,-62.5,1249.3
-249.9,78.1,1124.4
-327.9,-93.7,1233.7
-452.9,15.6,1140.0
-46.8,-31.2,796.4
296.7,78.1,874.5
421.6,93.7,749.6
406.0,0.0,812.0
124.9,-46.8,1061.9
-265.5,-93.7,812.0
-406.0,-124.9,921.3
-93.7,-187.4,999.4
46.8,-15.6,921.3
452.9,-62.5,1030.7
406.0,109.3,1030.7
296.7,-62.5,1311.7
-234.2,78.1,1249.3
-296.7,-93.7,1249.3
-249.9,-15.6,1061.9
-78.1,-93.7,843.3
327.9,62.5,749.6
421.6,62.5,796.4
359.2,-15.6,858.9
124.9,0.0,921.3
-327.9,-93.7,796.4
-406.0,-62.5,874.5
-109.3,-203.0,968.2
0.0,-15.6,937.0
421.6,-78.1,1077.5
406.0,93.7,968.2
265.5,-109.3,1264.9
-234.2,78.1,1171.2
-281.1,-109.3,1249.3
-249.9,-15.6,1077.5
-46.8,-109.3,749.6
312.3,78.1,687.1
421.6,31.2,749.6
343.6,15.6,812.0
109.3,-15.6,890.1
-265.5,-78.1,983.8
-468.5,-46.8,874.5
-109.3,-78.1,1030.7
0.0,156.2,1061.9
468.5,31.2,1077.5
374.8,109.3,1093.1
140.5,-46.8,1249.3
-249.9,62.5,1171.2
-296.7,-124.9,968.2
-249.9,-15.6,812.0
-46.8,-93.7,780.8
327.9,-62.5,780.8
437.2,62.5,749.6
343.6,-109.3,858.9
15.6,-15.6,1061.9
-296.7,-156.2,937.0
-484.1,0.0,1140.0
-109.3,-46.8,1015.0
93.7,156.2,1093.1
452.9,46.8,1046.3
374.8,124.9,1093.1
171.8,-31.2,1202.4
-265.5,62.5,905.7
-390.4,-109.3,952.6
-187.4,-140.5,796.4
-46.8,15.6,827.6
390.4,-46.8,718.3
406.0,46.8,905.7
327.9,-109.3,890.1
0.0,31.2,1046.3
-234.2,-124.9,999.4
-468.5,15.6,1124.4
-78.1,-78.1,1108.7
78.1,156.2,921.3
452.9,62.5,1046.3
390.4,124.9,1061.9
156.2,-15.6,1233.7
-281.1,-15.6,890.1
-374.8,-93.7,874.5
-156.2,-140.5,827.6
-46.8,0.0,780.8
437.2,-46.8,780.8
406.0,31.2,890.1
312.3,-140.5,968.2
-15.6,46.8,1030.7
-218.6,-140.5,1358.6
-452.9,0.0,1202.4
-93.7,-78.1,1202.4
109.3,171.8,983.8
452.9,78.1,999.4
359.2,109.3,890.1
156.2,-31.2,1218.0
-265.5,-31.2,874.5
-359.2,-93.7,937.0
-140.5,-140.5,827.6
-46.8,15.6,780.8
437.2,-62.5,983.8
390.4,46.8,890.1
343.6,-124.9,1233.7
-218.6,62.5,1061.9
-265.5,-93.7,1264.9
-468.5,0.0,1171.2
-78.1,-62.5,1077.5
93.7,78.1,937.0
437.2,78.1,1015.0
390.4,31.2,890.1
203.0,-15.6,1171.2
-249.9,-31.2,874.5
-390.4,-93.7,812.0
-187.4,-156.2,765.2
-31.2,0.0,843.3
421.6,-62.5,765.2
406.0,62.5,890.1
296.7,-124.9,905.7
-15.6,78.1,1093.1
-249.9,-124.9,1249.3
-499.7,0.0,1108.7
-78.1,-78.1,1077.5
109.3,171.8,952.6
452.9,62.5,1030.7
374.8,124.9,858.9
140.5,-31.2,1202.4
-265.5,-46.8,874.5
-390.4,-109.3,874.5
-156.2,-156.2,874.5
-15.6,15.6,812.0
452.9,15.6,1046.3
390.4,46.8,874.5
312.3,-78.1,1233.7
-187.4,31.2,1124.4
-296.7,-109.3,1202.4
-343.6,0.0,1108.7
-62.5,-46.8,858.9
281.1,78.1,968.2
406.0,93.7,749.6
390.4,15.6,890.1
156.2,-15.6,1155.6
-281.1,-46.8,827.6
-390.4,-62.5,827.6
-156.2,-171.8,952.6
-15.6,0.0,874.5
421.6,-78.1,968.2
406.0,62.5,905.7
327.9,-109.3,1264.9
-218.6,62.5,1155.6
-249.9,-124.9,1249.3
-468.5,15.6,1155.6
-46.8,-62.5,812.0
296.7,93.7,937.0
421.6,78.1,796.4
390.4,31.2,858.9
140.5,-46.8,921.3
-265.5,-46.8,858.9
-390.4,-124.9,827.6
-140.5,-156.2,999.4
-15.6,-15.6,827.6
452.9,31.2,1077.5
406.0,62.5,1030.7
296.7,-62.5,1233.7
-234.2,62.5,1140.0
-265.5,-109.3,1030.7
-265.5,0.0,890.1
-62.5,-46.8,827.6
312.3,78.1,983.8
437.2,93.7,874.5
374.8,31.2,827.6
124.9,-15.6,952.6
-249.9,-46.8,827.6
-406.0,-62.5,843.3
-140.5,-187.4,921.3
0.0,-15.6,890.1
437.2,-78.1,999.4
406.0,78.1,905.7
327.9,-124.9,1296.1
-218.6,62.5,1186.8
-265.5,-93.7,1202.4
-452.9,0.0,1093.1
-62.5,-46.8,1061.9
140.5,78.1,921.3
437.2,93.7,968.2
374.8,31.2,843.3
156.2,-31.2,1093.1
-265.5,-46.8,858.9
-406.0,-124.9,890.1
-124.9,-187.4,937.0
-15.6,-15.6,937.0
452.9,15.6,1077.5
421.6,93.7,952.6
281.1,-62.5,1280.5
-234.2,78.1,1186.8
-281.1,-93.7,1296.1
-452.9,-15.6,1124.4
-62.5,-93.7,843.3
312.3,78.1,718.3
421.6,31.2,780.8
359.2,0.0,780.8
140.5,-15.6,1015.0
-281.1,-78.1,812.0
-406.0,-46.8,905.7
-109.3,-187.4,1046.3
15.6,-15.6,1155.6
452.9,46.8,1061.9
390.4,93.7,1124.4
140.5,-78.1,1327.4
-234.2,62.5,1140.0
-327.9,-124.9,1046.3
-312.3,-31.2,827.6
-78.1,-109.3,765.2
327.9,-46.8,718.3
406.0,46.8,905.7
359.2,-109.3,890.1
15.6,0.0,1093.1
-281.1,-140.5,905.7
-484.1,-62.5,1155.6
-93.7,-78.1,1108.7
140.5,156.2,1093.1
437.2,78.1,1108.7
343.6,124.9,905.7
171.8,-31.2,1264.9
-281.1,62.5,858.9
-374.8,-124.9,937.0
-249.9,-156.2,780.8
-31.2,15.6,796.4
452.9,-62.5,765.2
406.0,46.8,874.5
343.6,-140.5,874.5
0.0,46.8,1061.9
-234.2,-171.8,952.6
-484.1,0.0,1155.6
-78.1,-46.8,1093.1
62.5,156.2,1046.3
452.9,46.8,1046.3
390.4,93.7,1015.0
156.2,-15.6,1171.2
-265.5,62.5,812.0
-312.3,-124.9,921.3
-234.2,-140.5,765.2
-62.5,-93.7,858.9
437.2,-62.5,734.0
406.0,46.8,921.3
312.3,-124.9,890.1
0.0,62.5,1124.4
-296.7,-140.5,999.4
-452.9,31.2,1171.2
-78.1,-15.6,1108.7
109.3,156.2,1093.1
452.9,78.1,1015.0
406.0,124.9,937.0
109.3,-46.8,1108.7
-265.5,-62.5,827.6
-390.4,-109.3,890.1
-171.8,-171.8,765.2
-15.6,0.0,890.1
452.9,-62.5,780.8
406.0,62.5,905.7
265.5,-124.9,952.6
-46.8,78.1,1155.6
-265.5,-124.9,1280.5
-515.3,31.2,1124.4
-62.5,-62.5,1046.3
124.9,78.1,905.7
421.6,78.1,983.8
390.4,15.6,858.9
124.9,-31.2,1140.0
-281.1,-62.5,796.4
-421.6,-124.9,890.1
-109.3,-187.4,999.4
0.0,-15.6,874.5
484.1,-78.1,1108.7
390.4,93.7,968.2
296.7,-124.9,1296.1
-249.9,78.1,1155.6
-265.5,-109.3,1233.7
-484.1,0.0,1077.5
-62.5,-31.2,827.6
171.8,62.5,843.3
421.6,78.1,749.6
390.4,0.0,812.0
140.5,-31.2,1061.9
-265.5,15.6,765.2
-406.0,-124.9,874.5
-124.9,-203.0,796.4
-46.8,-15.6,874.5
437.2,-78.1,1124.4
374.8,62.5,921.3
265.5,-109.3,1296.1
-249.9,78.1,1155.6
-296.7,-109.3,1233.7
-218.6,0.0,1140.0
-46.8,-31.2,734.0
343.6,78.1,827.6
437.2,78.1,780.8
406.0,0.0,843.3
171.8,-15.6,1061.9
-265.5,-93.7,843.3
-421.6,-124.9,874.5
-62.5,-187.4,1093.1
15.6,-15.6,937.0
468.5,-93.7,1046.3
374.8,93.7,999.4
249.9,-62.5,1296.1
-265.5,62.5,1108.7
-312.3,-124.9,1280.5
-249.9,-31.2,1077.5
-62.5,-78.1,780.8
312.3,62.5,702.7
437.2,62.5,780.8
312.3,0.0,812.0
93.7,-15.6,905.7
-265.5,-109.3,827.6
-421.6,-62.5,890.1
-62.5,-218.6,1046.3
15.6,-15.6,968.2
468.5,-78.1,1171.2
406.0,124.9,1030.7
156.2,-78.1,1218.0
-265.5,46.8,1124.4
-296.7,-109.3,968.2
-249.9,-46.8,999.4
-78.1,-93.7,734.0
327.9,31.2,780.8
437.2,93.7,796.4
390.4,-15.6,921.3
93.7,-31.2,890.1
-312.3,-109.3,780.8
-468.5,-46.8,1015.0
-62.5,0.0,1061.9
0.0,-15.6,1061.9
452.9,-46.8,1124.4
390.4,156.2,1046.3
203.0,-46.8,1343.0
-265.5,46.8,1077.5
-296.7,-93.7,937.0
-156.2,-31.2,999.4
-78.1,-78.1,734.0
359.2,31.2,827.6
437.2,78.1,796.4
327.9,-46.8,765.2
93.7,-15.6,905.7
-249.9,-124.9,858.9
-437.2,-78.1,1015.0
-78.1,0.0,1061.9
62.5,15.6,1061.9
452.9,-46.8,1108.7
343.6,140.5,1061.9
218.6,-62.5,1249.3
-281.1,93.7,1077.5
-312.3,-109.3,1186.8
